Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
"AURORA CITY, WILL COUNTY PART",2019,11,"5,952","5,817",135,2.3
"AURORA CITY, WILL COUNTY PART",2019,12,"5,917","5,794",123,2.1
"BARTLETT VILLAGE, COOK COUNTY PART",2019,13,"5,994","5,819",175,2.9
"BARTLETT VILLAGE, COOK COUNTY PART",2019,1,"9,252","8,859",393,4.2
"BARTLETT VILLAGE, COOK COUNTY PART",2019,2,"9,307","8,936",371,4
"BARTLETT VILLAGE, COOK COUNTY PART",2019,3,"9,312","8,970",342,3.7
"BARTLETT VILLAGE, COOK COUNTY PART",2019,4,"9,236","8,925",311,3.4
"BARTLETT VILLAGE, COOK COUNTY PART",2019,5,"9,220","8,927",293,3.2
"BARTLETT VILLAGE, COOK COUNTY PART",2019,6,"9,400","9,062",338,3.6
"BARTLETT VILLAGE, COOK COUNTY PART",2019,7,"9,392","9,057",335,3.6
"BARTLETT VILLAGE, COOK COUNTY PART",2019,8,"9,313","8,997",316,3.4
"BARTLETT VILLAGE, COOK COUNTY PART",2019,9,"9,202","8,949",253,2.7
"BARTLETT VILLAGE, COOK COUNTY PART",2019,10,"9,207","8,965",242,2.6
"BARTLETT VILLAGE, COOK COUNTY PART",2019,11,"9,203","8,961",242,2.6
"BARTLETT VILLAGE, COOK COUNTY PART",2019,12,"9,164","8,929",235,2.6
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,13,"9,267","8,961",306,3.3
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,1,"13,655","13,139",516,3.8
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,2,"13,694","13,250",444,3.2
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,3,"13,698","13,299",399,2.9
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,4,"13,618","13,236",382,2.8
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,5,"13,617","13,241",376,2.8
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,6,"13,912","13,440",472,3.4
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,7,"13,898","13,435",463,3.3
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,8,"13,747","13,345",402,2.9
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,9,"13,619","13,275",344,2.5
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,10,"13,657","13,297",360,2.6
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,11,"13,598","13,290",308,2.3
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2019,12,"13,535","13,242",293,2.2
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,13,"13,688","13,291",397,2.9
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,1,829,805,24,2.9
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,2,836,812,24,2.9
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,3,835,815,20,2.4
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,4,834,811,23,2.8
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,5,835,812,23,2.8
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,6,857,824,33,3.9
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,7,854,824,30,3.5
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,8,843,818,25,3
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,9,835,814,21,2.5
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,10,839,815,24,2.9
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,11,838,815,23,2.7
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2019,12,830,812,18,2.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,13,839,815,24,2.9
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,1,"39,425","37,747","1,678",4.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,2,"39,511","38,013","1,498",3.8
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,3,"39,516","38,157","1,359",3.4
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,4,"39,320","38,042","1,278",3.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,5,"39,350","38,087","1,263",3.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,6,"40,256","38,659","1,597",4
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,7,"40,279","38,705","1,574",3.9
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,8,"39,827","38,396","1,431",3.6
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,9,"39,435","38,219","1,216",3.1
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,10,"39,489","38,235","1,254",3.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,11,"39,339","38,196","1,143",2.9
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2019,12,"39,077","38,042","1,035",2.6
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,13,"39,569","38,208","1,361",3.4
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,1,"7,468","7,192",276,3.7
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,2,"7,500","7,254",246,3.3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,3,"7,506","7,282",224,3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,4,"7,450","7,245",205,2.8
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,5,"7,437","7,248",189,2.5
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,6,"7,601","7,357",244,3.2
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,7,"7,582","7,352",230,3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,8,"7,537","7,304",233,3.1
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,9,"7,459","7,265",194,2.6
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,10,"7,473","7,278",195,2.6
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,11,"7,460","7,275",185,2.5
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2019,12,"7,426","7,249",177,2.4
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,13,"7,492","7,275",217,2.9
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,1,"16,792","16,214",578,3.4
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,2,"16,820","16,329",491,2.9
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,3,"16,828","16,328",500,3
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,4,"16,853","16,425",428,2.5
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,5,"17,013","16,553",460,2.7
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,6,"17,390","16,867",523,3
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,7,"17,558","16,978",580,3.3
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,8,"17,230","16,658",572,3.3
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,9,"17,245","16,670",575,3.3
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,10,"17,210","16,621",589,3.4
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,11,"17,140","16,560",580,3.4
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2019,12,"16,870","16,377",493,2.9
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,13,"17,079","16,548",531,3.1
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,1,"11,538","10,892",646,5.6
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,2,"11,594","11,003",591,5.1
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,3,"11,541","10,995",546,4.7
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,4,"11,491","11,098",393,3.4
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,5,"11,478","11,100",378,3.3
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,6,"11,610","11,140",470,4
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,7,"11,693","11,196",497,4.3
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,8,"11,528","11,078",450,3.9
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,9,"11,591","11,192",399,3.4
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,10,"11,592","11,191",401,3.5
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,11,"11,599","11,184",415,3.6
"COLLINSVILLE CITY, MADISON COUNTY PART",2019,12,"11,507","11,057",450,3.9
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,13,"11,564","11,094",470,4.1
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,1,"1,482","1,390",92,6.2
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,2,"1,491","1,405",86,5.8
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,3,"1,479","1,403",76,5.1
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,4,"1,466","1,416",50,3.4
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,5,"1,460","1,415",45,3.1
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,6,"1,480","1,421",59,4
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,7,"1,496","1,427",69,4.6
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,8,"1,468","1,413",55,3.7
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,9,"1,468","1,428",40,2.7
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,10,"1,469","1,427",42,2.9
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,11,"1,471","1,427",44,3
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2019,12,"1,471","1,411",60,4.1
"ELGIN CITY, COOK COUNTY PART",2019,13,"1,475","1,415",60,4.1
"ELGIN CITY, COOK COUNTY PART",2019,1,"13,508","12,380","1,128",8.4
"ELGIN CITY, COOK COUNTY PART",2019,2,"13,555","12,486","1,069",7.9
"ELGIN CITY, COOK COUNTY PART",2019,3,"13,479","12,533",946,7
"ELGIN CITY, COOK COUNTY PART",2019,4,"13,074","12,471",603,4.6
"ELGIN CITY, COOK COUNTY PART",2019,5,"12,920","12,474",446,3.5
"ELGIN CITY, COOK COUNTY PART",2019,6,"13,147","12,662",485,3.7
"ELGIN CITY, COOK COUNTY PART",2019,7,"13,132","12,655",477,3.6
"ELGIN CITY, COOK COUNTY PART",2019,8,"13,043","12,572",471,3.6
"ELGIN CITY, COOK COUNTY PART",2019,9,"12,875","12,505",370,2.9
"ELGIN CITY, COOK COUNTY PART",2019,10,"12,919","12,528",391,3
"ELGIN CITY, COOK COUNTY PART",2019,11,"12,961","12,521",440,3.4
"ELGIN CITY, COOK COUNTY PART",2019,12,"13,177","12,477",700,5.3
"ELGIN CITY, KANE COUNTY PART",2019,13,"13,149","12,522",627,4.8
"ELGIN CITY, KANE COUNTY PART",2019,1,"44,996","41,420","3,576",7.9
"ELGIN CITY, KANE COUNTY PART",2019,2,"44,972","41,722","3,250",7.2
"ELGIN CITY, KANE COUNTY PART",2019,3,"44,996","41,766","3,230",7.2
"ELGIN CITY, KANE COUNTY PART",2019,4,"44,111","42,048","2,063",4.7
"ELGIN CITY, KANE COUNTY PART",2019,5,"44,063","42,348","1,715",3.9
"ELGIN CITY, KANE COUNTY PART",2019,6,"44,449","42,640","1,809",4.1
"ELGIN CITY, KANE COUNTY PART",2019,7,"44,799","42,865","1,934",4.3
"ELGIN CITY, KANE COUNTY PART",2019,8,"44,158","42,189","1,969",4.5
"ELGIN CITY, KANE COUNTY PART",2019,9,"44,287","42,539","1,748",3.9
"ELGIN CITY, KANE COUNTY PART",2019,10,"44,396","42,624","1,772",4
"ELGIN CITY, KANE COUNTY PART",2019,11,"44,430","42,499","1,931",4.3
"ELGIN CITY, KANE COUNTY PART",2019,12,"44,886","42,097","2,789",6.2
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,13,"44,546","42,230","2,316",5.2
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,1,"10,568","9,801",767,7.3
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,2,"10,586","9,886",700,6.6
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,3,"10,559","9,923",636,6
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,4,"10,282","9,873",409,4
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,5,"10,199","9,877",322,3.2
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,6,"10,431","10,025",406,3.9
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,7,"10,413","10,019",394,3.8
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,8,"10,293","9,953",340,3.3
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,9,"10,200","9,901",299,2.9
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,10,"10,206","9,919",287,2.8
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,11,"10,216","9,914",302,3
"HANOVER PARK VILLAGE, COOK COUNTY PART",2019,12,"10,357","9,879",478,4.6
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,13,"10,359","9,914",445,4.3
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,1,"9,947","9,496",451,4.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,2,"9,989","9,576",413,4.1
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,3,"9,982","9,612",370,3.7
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,4,"9,900","9,566",334,3.4
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,5,"9,854","9,570",284,2.9
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,6,"10,070","9,714",356,3.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,7,"10,066","9,710",356,3.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,8,"9,958","9,645",313,3.1
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,9,"9,856","9,594",262,2.7
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,10,"9,887","9,610",277,2.8
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,11,"9,862","9,605",257,2.6
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2019,12,"9,853","9,570",283,2.9
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,13,"9,936","9,606",330,3.3
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,1,"1,369","1,254",115,8.4
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,2,"1,351","1,263",88,6.5
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,3,"1,365","1,264",101,7.4
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,4,"1,359","1,273",86,6.3
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,5,"1,363","1,282",81,5.9
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,6,"1,378","1,291",87,6.3
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,7,"1,388","1,298",90,6.5
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,8,"1,386","1,277",109,7.9
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,9,"1,384","1,288",96,6.9
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,10,"1,376","1,290",86,6.3
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,11,"1,361","1,287",74,5.4
"HUNTLEY VILLAGE, KANE COUNTY PART",2019,12,"1,343","1,274",69,5.1
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,13,"1,368","1,278",90,6.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,1,"10,514","10,108",406,3.9
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,2,"10,562","10,189",373,3.5
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,3,"10,584","10,231",353,3.3
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,4,"10,496","10,187",309,2.9
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,5,"10,490","10,207",283,2.7
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,6,"10,726","10,353",373,3.5
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,7,"10,701","10,349",352,3.3
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,8,"10,591","10,278",313,3
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,9,"10,485","10,217",268,2.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,10,"10,517","10,244",273,2.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,11,"10,468","10,223",245,2.3
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2019,12,"10,413","10,183",230,2.2
"JOLIET CITY, KENDALL COUNTY PART",2019,13,"10,546","10,231",315,3
"JOLIET CITY, KENDALL COUNTY PART",2019,1,"5,445","5,177",268,4.9
"JOLIET CITY, KENDALL COUNTY PART",2019,2,"5,459","5,211",248,4.5
"JOLIET CITY, KENDALL COUNTY PART",2019,3,"5,452","5,231",221,4.1
"JOLIET CITY, KENDALL COUNTY PART",2019,4,"5,420","5,218",202,3.7
"JOLIET CITY, KENDALL COUNTY PART",2019,5,"5,411","5,228",183,3.4
"JOLIET CITY, KENDALL COUNTY PART",2019,6,"5,555","5,305",250,4.5
"JOLIET CITY, KENDALL COUNTY PART",2019,7,"5,562","5,314",248,4.5
"JOLIET CITY, KENDALL COUNTY PART",2019,8,"5,487","5,270",217,4
"JOLIET CITY, KENDALL COUNTY PART",2019,9,"5,421","5,245",176,3.2
"JOLIET CITY, KENDALL COUNTY PART",2019,10,"5,410","5,247",163,3
"JOLIET CITY, KENDALL COUNTY PART",2019,11,"5,395","5,239",156,2.9
"JOLIET CITY, KENDALL COUNTY PART",2019,12,"5,377","5,216",161,3
"JOLIET CITY, WILL COUNTY PART",2019,13,"5,450","5,242",208,3.8
"JOLIET CITY, WILL COUNTY PART",2019,1,"68,991","64,507","4,484",6.5
"JOLIET CITY, WILL COUNTY PART",2019,2,"69,190","64,961","4,229",6.1
"JOLIET CITY, WILL COUNTY PART",2019,3,"69,004","65,207","3,797",5.5
"JOLIET CITY, WILL COUNTY PART",2019,4,"68,177","65,011","3,166",4.6
"JOLIET CITY, WILL COUNTY PART",2019,5,"67,904","65,088","2,816",4.1
"JOLIET CITY, WILL COUNTY PART",2019,6,"69,697","66,066","3,631",5.2
"JOLIET CITY, WILL COUNTY PART",2019,7,"69,591","66,145","3,446",5
"JOLIET CITY, WILL COUNTY PART",2019,8,"68,627","65,616","3,011",4.4
"JOLIET CITY, WILL COUNTY PART",2019,9,"67,730","65,313","2,417",3.6
"JOLIET CITY, WILL COUNTY PART",2019,10,"67,861","65,341","2,520",3.7
"JOLIET CITY, WILL COUNTY PART",2019,11,"67,707","65,274","2,433",3.6
"JOLIET CITY, WILL COUNTY PART",2019,12,"67,733","65,010","2,723",4
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,13,"68,518","65,295","3,223",4.7
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,1,"52,875","51,173","1,702",3.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,2,"53,131","51,605","1,526",2.9
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,3,"53,201","51,800","1,401",2.6
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,4,"52,968","51,552","1,416",2.7
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,5,"52,940","51,573","1,367",2.6
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,6,"54,139","52,349","1,790",3.3
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,7,"54,079","52,329","1,750",3.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,8,"53,536","51,977","1,559",2.9
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,9,"53,057","51,705","1,352",2.5
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,10,"53,165","51,791","1,374",2.6
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,11,"52,945","51,761","1,184",2.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2019,12,"52,581","51,576","1,005",1.9
"NAPERVILLE CITY, WILL COUNTY PART",2019,13,"53,218","51,766","1,452",2.7
"NAPERVILLE CITY, WILL COUNTY PART",2019,1,"24,956","24,142",814,3.3
"NAPERVILLE CITY, WILL COUNTY PART",2019,2,"25,047","24,312",735,2.9
"NAPERVILLE CITY, WILL COUNTY PART",2019,3,"25,059","24,404",655,2.6
"NAPERVILLE CITY, WILL COUNTY PART",2019,4,"25,009","24,331",678,2.7
"NAPERVILLE CITY, WILL COUNTY PART",2019,5,"25,030","24,360",670,2.7
"NAPERVILLE CITY, WILL COUNTY PART",2019,6,"25,642","24,726",916,3.6
"NAPERVILLE CITY, WILL COUNTY PART",2019,7,"25,672","24,755",917,3.6
"NAPERVILLE CITY, WILL COUNTY PART",2019,8,"25,352","24,557",795,3.1
"NAPERVILLE CITY, WILL COUNTY PART",2019,9,"25,127","24,444",683,2.7
"NAPERVILLE CITY, WILL COUNTY PART",2019,10,"25,174","24,455",719,2.9
"NAPERVILLE CITY, WILL COUNTY PART",2019,11,"25,061","24,429",632,2.5
"NAPERVILLE CITY, WILL COUNTY PART",2019,12,"24,867","24,331",536,2.2
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,13,"25,166","24,437",729,2.9
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,1,"8,304","7,766",538,6.5
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,2,"8,331","7,833",498,6
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,3,"8,350","7,863",487,5.8
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,4,"8,279","7,823",456,5.5
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,5,"8,254","7,826",428,5.2
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,6,"8,477","7,944",533,6.3
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,7,"8,452","7,939",513,6.1
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,8,"8,379","7,887",492,5.9
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,9,"8,237","7,845",392,4.8
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,10,"8,262","7,859",403,4.9
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,11,"8,228","7,855",373,4.5
"PARK FOREST VILLAGE, COOK COUNTY PART",2019,12,"8,177","7,827",350,4.3
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,13,"8,311","7,856",455,5.5
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,1,"1,523","1,447",76,5
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,2,"1,527","1,457",70,4.6
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,3,"1,534","1,462",72,4.7
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,4,"1,513","1,458",55,3.6
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,5,"1,521","1,460",61,4
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,6,"1,566","1,482",84,5.4
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,7,"1,563","1,484",79,5.1
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,8,"1,555","1,472",83,5.3
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,9,"1,523","1,465",58,3.8
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,10,"1,533","1,466",67,4.4
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,11,"1,534","1,464",70,4.6
"PARK FOREST VILLAGE, WILL COUNTY PART",2019,12,"1,513","1,458",55,3.6
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,13,"1,534","1,465",69,4.5
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,1,989,950,39,3.9
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,2,993,956,37,3.7
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,3,993,960,33,3.3
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,4,995,957,38,3.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,5,997,959,38,3.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,6,"1,022",973,49,4.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,7,"1,022",975,47,4.6
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,8,"1,008",967,41,4.1
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,9,"1,002",962,40,4
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,10,"1,004",963,41,4.1
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,11,989,961,28,2.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2019,12,981,957,24,2.4
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,13,"1,000",962,38,3.8
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,1,"21,720","20,945",775,3.6
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,2,"21,822","21,092",730,3.3
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,3,"21,834","21,172",662,3
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,4,"21,746","21,108",638,2.9
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,5,"21,712","21,133",579,2.7
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,6,"22,224","21,451",773,3.5
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,7,"22,268","21,477",791,3.6
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,8,"21,935","21,305",630,2.9
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,9,"21,748","21,207",541,2.5
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,10,"21,752","21,216",536,2.5
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,11,"21,675","21,194",481,2.2
"PLAINFIELD VILLAGE, WILL COUNTY PART",2019,12,"21,557","21,108",449,2.1
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,13,"21,833","21,201",632,2.9
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,1,380,366,14,3.7
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,2,381,369,12,3.1
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,3,380,371,9,2.4
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,4,379,369,10,2.6
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,5,378,369,9,2.4
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,6,384,375,9,2.3
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,7,384,374,10,2.6
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,8,380,372,8,2.1
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,9,378,370,8,2.1
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,10,382,371,11,2.9
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,11,376,370,6,1.6
"ST. CHARLES CITY, DUPAGE COUNTY PART",2019,12,374,369,5,1.3
"ST. CHARLES CITY, KANE COUNTY PART",2019,13,379,370,9,2.4
