Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
"AURORA CITY, KENDALL COUNTY PART",2017,7,"3,668","3,525",143,3.9
"AURORA CITY, KENDALL COUNTY PART",2017,8,"3,643","3,483",160,4.4
"AURORA CITY, KENDALL COUNTY PART",2017,9,"3,609","3,486",123,3.4
"AURORA CITY, KENDALL COUNTY PART",2017,10,"3,610","3,478",132,3.7
"AURORA CITY, KENDALL COUNTY PART",2017,11,"3,602","3,488",114,3.2
"AURORA CITY, KENDALL COUNTY PART",2017,12,"3,571","3,464",107,3
"AURORA CITY, KENDALL COUNTY PART",2017,13,"3,605","3,484",121,3.4
"AURORA CITY, WILL COUNTY PART",2017,1,"5,933","5,696",237,4
"AURORA CITY, WILL COUNTY PART",2017,2,"5,963","5,737",226,3.8
"AURORA CITY, WILL COUNTY PART",2017,3,"5,992","5,784",208,3.5
"AURORA CITY, WILL COUNTY PART",2017,4,"5,978","5,760",218,3.6
"AURORA CITY, WILL COUNTY PART",2017,5,"5,993","5,771",222,3.7
"AURORA CITY, WILL COUNTY PART",2017,6,"6,110","5,844",266,4.4
"AURORA CITY, WILL COUNTY PART",2017,7,"6,125","5,840",285,4.7
"AURORA CITY, WILL COUNTY PART",2017,8,"6,097","5,771",326,5.3
"AURORA CITY, WILL COUNTY PART",2017,9,"6,052","5,776",276,4.6
"AURORA CITY, WILL COUNTY PART",2017,10,"6,022","5,764",258,4.3
"AURORA CITY, WILL COUNTY PART",2017,11,"6,026","5,780",246,4.1
"AURORA CITY, WILL COUNTY PART",2017,12,"5,954","5,744",210,3.5
"AURORA CITY, WILL COUNTY PART",2017,13,"6,020","5,772",248,4.1
"BARTLETT VILLAGE, COOK COUNTY PART",2017,1,"9,329","8,856",473,5.1
"BARTLETT VILLAGE, COOK COUNTY PART",2017,2,"9,353","8,925",428,4.6
"BARTLETT VILLAGE, COOK COUNTY PART",2017,3,"9,361","9,001",360,3.8
"BARTLETT VILLAGE, COOK COUNTY PART",2017,4,"9,304","8,951",353,3.8
"BARTLETT VILLAGE, COOK COUNTY PART",2017,5,"9,338","8,983",355,3.8
"BARTLETT VILLAGE, COOK COUNTY PART",2017,6,"9,520","9,095",425,4.5
"BARTLETT VILLAGE, COOK COUNTY PART",2017,7,"9,506","9,084",422,4.4
"BARTLETT VILLAGE, COOK COUNTY PART",2017,8,"9,425","8,986",439,4.7
"BARTLETT VILLAGE, COOK COUNTY PART",2017,9,"9,403","8,993",410,4.4
"BARTLETT VILLAGE, COOK COUNTY PART",2017,10,"9,324","8,969",355,3.8
"BARTLETT VILLAGE, COOK COUNTY PART",2017,11,"9,348","8,992",356,3.8
"BARTLETT VILLAGE, COOK COUNTY PART",2017,12,"9,271","8,947",324,3.5
"BARTLETT VILLAGE, COOK COUNTY PART",2017,13,"9,374","8,982",392,4.2
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,1,"13,707","13,084",623,4.5
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,2,"13,779","13,184",595,4.3
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,3,"13,835","13,296",539,3.9
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,4,"13,759","13,225",534,3.9
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,5,"13,774","13,269",505,3.7
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,6,"14,059","13,435",624,4.4
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,7,"14,025","13,421",604,4.3
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,8,"13,902","13,274",628,4.5
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,9,"13,824","13,284",540,3.9
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,10,"13,777","13,249",528,3.8
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,11,"13,771","13,284",487,3.5
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,12,"13,692","13,216",476,3.5
"BARTLETT VILLAGE, DUPAGE COUNTY PART",2017,13,"13,825","13,268",557,4
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,1,830,794,36,4.3
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,2,832,800,32,3.8
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,3,832,807,25,3
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,4,831,802,29,3.5
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,5,837,805,32,3.8
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,6,850,815,35,4.1
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,7,854,814,40,4.7
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,8,849,805,44,5.2
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,9,842,806,36,4.3
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,10,840,804,36,4.3
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,11,840,806,34,4
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,12,835,802,33,4
"BOLINGBROOK VILLAGE, DUPAGE COUNTY PART",2017,13,839,805,34,4.1
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,1,"39,542","37,494","2,048",5.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,2,"39,736","37,765","1,971",5
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,3,"39,777","38,073","1,704",4.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,4,"39,642","37,919","1,723",4.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,5,"39,712","37,990","1,722",4.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,6,"40,616","38,471","2,145",5.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,7,"40,559","38,443","2,116",5.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,8,"40,137","37,992","2,145",5.3
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,9,"39,871","38,025","1,846",4.6
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,10,"39,733","37,942","1,791",4.5
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,11,"39,732","38,051","1,681",4.2
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,12,"39,430","37,814","1,616",4.1
"BOLINGBROOK VILLAGE, WILL COUNTY PART",2017,13,"39,874","37,998","1,876",4.7
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,1,"7,566","7,202",364,4.8
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,2,"7,585","7,257",328,4.3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,3,"7,607","7,319",288,3.8
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,4,"7,540","7,279",261,3.5
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,5,"7,580","7,304",276,3.6
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,6,"7,732","7,395",337,4.4
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,7,"7,686","7,387",299,3.9
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,8,"7,632","7,307",325,4.3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,9,"7,594","7,313",281,3.7
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,10,"7,556","7,293",263,3.5
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,11,"7,565","7,312",253,3.3
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,12,"7,516","7,276",240,3.2
"BUFFALO GROVE VILLAGE, COOK COUNTY PART",2017,13,"7,597","7,304",293,3.9
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,1,"16,551","15,862",689,4.2
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,2,"16,509","15,892",617,3.7
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,3,"16,534","15,949",585,3.5
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,4,"16,683","16,155",528,3.2
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,5,"16,772","16,186",586,3.5
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,6,"17,220","16,565",655,3.8
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,7,"17,414","16,739",675,3.9
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,8,"17,212","16,508",704,4.1
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,9,"17,129","16,516",613,3.6
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,10,"17,075","16,450",625,3.7
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,11,"17,084","16,478",606,3.5
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,12,"16,880","16,356",524,3.1
"BUFFALO GROVE VILLAGE, LAKE COUNTY PART",2017,13,"16,922","16,305",617,3.6
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,1,"11,458","10,747",711,6.2
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,2,"11,436","10,851",585,5.1
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,3,"11,411","10,860",551,4.8
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,4,"11,458","10,970",488,4.3
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,5,"11,384","10,896",488,4.3
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,6,"11,533","10,939",594,5.2
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,7,"11,577","10,973",604,5.2
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,8,"11,486","10,880",606,5.3
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,9,"11,496","10,962",534,4.6
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,10,"11,470","10,934",536,4.7
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,11,"11,492","10,948",544,4.7
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,12,"11,415","10,903",512,4.5
"COLLINSVILLE CITY, MADISON COUNTY PART",2017,13,"11,468","10,905",563,4.9
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,1,"1,464","1,388",76,5.2
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,2,"1,478","1,402",76,5.1
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,3,"1,472","1,402",70,4.8
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,4,"1,481","1,416",65,4.4
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,5,"1,473","1,406",67,4.5
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,6,"1,477","1,411",66,4.5
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,7,"1,486","1,416",70,4.7
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,8,"1,483","1,405",78,5.3
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,9,"1,485","1,416",69,4.6
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,10,"1,474","1,412",62,4.2
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,11,"1,472","1,414",58,3.9
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,12,"1,469","1,409",60,4.1
"COLLINSVILLE CITY, ST. CLAIR COUNTY PART",2017,13,"1,476","1,408",68,4.6
"ELGIN CITY, COOK COUNTY PART",2017,1,"13,617","12,364","1,253",9.2
"ELGIN CITY, COOK COUNTY PART",2017,2,"13,633","12,459","1,174",8.6
"ELGIN CITY, COOK COUNTY PART",2017,3,"13,573","12,565","1,008",7.4
"ELGIN CITY, COOK COUNTY PART",2017,4,"13,257","12,496",761,5.7
"ELGIN CITY, COOK COUNTY PART",2017,5,"13,180","12,540",640,4.9
"ELGIN CITY, COOK COUNTY PART",2017,6,"13,386","12,696",690,5.2
"ELGIN CITY, COOK COUNTY PART",2017,7,"13,346","12,682",664,5
"ELGIN CITY, COOK COUNTY PART",2017,8,"13,240","12,545",695,5.2
"ELGIN CITY, COOK COUNTY PART",2017,9,"13,128","12,555",573,4.4
"ELGIN CITY, COOK COUNTY PART",2017,10,"13,066","12,521",545,4.2
"ELGIN CITY, COOK COUNTY PART",2017,11,"13,191","12,553",638,4.8
"ELGIN CITY, COOK COUNTY PART",2017,12,"13,446","12,491",955,7.1
"ELGIN CITY, COOK COUNTY PART",2017,13,"13,339","12,539",800,6
"ELGIN CITY, KANE COUNTY PART",2017,1,"44,254","40,668","3,586",8.1
"ELGIN CITY, KANE COUNTY PART",2017,2,"44,200","40,870","3,330",7.5
"ELGIN CITY, KANE COUNTY PART",2017,3,"44,194","41,194","3,000",6.8
"ELGIN CITY, KANE COUNTY PART",2017,4,"43,769","41,520","2,249",5.1
"ELGIN CITY, KANE COUNTY PART",2017,5,"43,646","41,613","2,033",4.7
"ELGIN CITY, KANE COUNTY PART",2017,6,"43,887","41,830","2,057",4.7
"ELGIN CITY, KANE COUNTY PART",2017,7,"44,131","42,055","2,076",4.7
"ELGIN CITY, KANE COUNTY PART",2017,8,"43,694","41,597","2,097",4.8
"ELGIN CITY, KANE COUNTY PART",2017,9,"43,762","41,916","1,846",4.2
"ELGIN CITY, KANE COUNTY PART",2017,10,"43,666","41,823","1,843",4.2
"ELGIN CITY, KANE COUNTY PART",2017,11,"44,006","41,953","2,053",4.7
"ELGIN CITY, KANE COUNTY PART",2017,12,"44,533","41,818","2,715",6.1
"ELGIN CITY, KANE COUNTY PART",2017,13,"43,978","41,571","2,407",5.5
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,1,"10,781","9,827",954,8.8
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,2,"10,818","9,902",916,8.5
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,3,"10,736","9,987",749,7
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,4,"10,481","9,932",549,5.2
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,5,"10,426","9,967",459,4.4
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,6,"10,607","10,091",516,4.9
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,7,"10,567","10,080",487,4.6
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,8,"10,437","9,971",466,4.5
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,9,"10,363","9,978",385,3.7
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,10,"10,358","9,951",407,3.9
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,11,"10,409","9,977",432,4.2
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,12,"10,569","9,928",641,6.1
"HANOVER PARK VILLAGE, COOK COUNTY PART",2017,13,"10,546","9,966",580,5.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,1,"9,979","9,432",547,5.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,2,"10,012","9,504",508,5.1
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,3,"10,017","9,585",432,4.3
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,4,"9,954","9,534",420,4.2
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,5,"9,969","9,566",403,4
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,6,"10,234","9,685",549,5.4
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,7,"10,223","9,675",548,5.4
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,8,"10,102","9,569",533,5.3
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,9,"10,037","9,576",461,4.6
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,10,"10,002","9,551",451,4.5
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,11,"10,018","9,576",442,4.4
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,12,"9,960","9,527",433,4.3
"HANOVER PARK VILLAGE, DUPAGE COUNTY PART",2017,13,"10,042","9,565",477,4.8
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,1,"1,348","1,230",118,8.8
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,2,"1,347","1,237",110,8.2
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,3,"1,347","1,246",101,7.5
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,4,"1,347","1,256",91,6.8
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,5,"1,346","1,259",87,6.5
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,6,"1,363","1,266",97,7.1
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,7,"1,370","1,272",98,7.2
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,8,"1,392","1,259",133,9.6
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,9,"1,382","1,268",114,8.2
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,10,"1,366","1,265",101,7.4
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,11,"1,364","1,269",95,7
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,12,"1,345","1,265",80,5.9
"HUNTLEY VILLAGE, KANE COUNTY PART",2017,13,"1,360","1,258",102,7.5
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,1,"10,373","9,903",470,4.5
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,2,"10,432","9,973",459,4.4
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,3,"10,466","10,072",394,3.8
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,4,"10,438","10,029",409,3.9
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,5,"10,460","10,069",391,3.7
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,6,"10,661","10,199",462,4.3
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,7,"10,618","10,175",443,4.2
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,8,"10,547","10,063",484,4.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,9,"10,471","10,064",407,3.9
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,10,"10,422","10,036",386,3.7
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,11,"10,428","10,057",371,3.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,12,"10,370","9,995",375,3.6
"HUNTLEY VILLAGE, MCHENRY COUNTY PART",2017,13,"10,474","10,053",421,4
"JOLIET CITY, KENDALL COUNTY PART",2017,1,"5,396","5,088",308,5.7
"JOLIET CITY, KENDALL COUNTY PART",2017,2,"5,389","5,123",266,4.9
"JOLIET CITY, KENDALL COUNTY PART",2017,3,"5,409","5,167",242,4.5
"JOLIET CITY, KENDALL COUNTY PART",2017,4,"5,393","5,149",244,4.5
"JOLIET CITY, KENDALL COUNTY PART",2017,5,"5,392","5,158",234,4.3
"JOLIET CITY, KENDALL COUNTY PART",2017,6,"5,523","5,224",299,5.4
"JOLIET CITY, KENDALL COUNTY PART",2017,7,"5,530","5,219",311,5.6
"JOLIET CITY, KENDALL COUNTY PART",2017,8,"5,460","5,156",304,5.6
"JOLIET CITY, KENDALL COUNTY PART",2017,9,"5,443","5,160",283,5.2
"JOLIET CITY, KENDALL COUNTY PART",2017,10,"5,398","5,149",249,4.6
"JOLIET CITY, KENDALL COUNTY PART",2017,11,"5,403","5,163",240,4.4
"JOLIET CITY, KENDALL COUNTY PART",2017,12,"5,378","5,128",250,4.6
"JOLIET CITY, KENDALL COUNTY PART",2017,13,"5,426","5,157",269,5
"JOLIET CITY, WILL COUNTY PART",2017,1,"69,875","64,265","5,610",8
"JOLIET CITY, WILL COUNTY PART",2017,2,"69,884","64,728","5,156",7.4
"JOLIET CITY, WILL COUNTY PART",2017,3,"69,770","65,257","4,513",6.5
"JOLIET CITY, WILL COUNTY PART",2017,4,"69,027","64,992","4,035",5.8
"JOLIET CITY, WILL COUNTY PART",2017,5,"68,891","65,114","3,777",5.5
"JOLIET CITY, WILL COUNTY PART",2017,6,"70,696","65,938","4,758",6.7
"JOLIET CITY, WILL COUNTY PART",2017,7,"70,487","65,891","4,596",6.5
"JOLIET CITY, WILL COUNTY PART",2017,8,"69,536","65,117","4,419",6.4
"JOLIET CITY, WILL COUNTY PART",2017,9,"68,810","65,175","3,635",5.3
"JOLIET CITY, WILL COUNTY PART",2017,10,"68,651","65,032","3,619",5.3
"JOLIET CITY, WILL COUNTY PART",2017,11,"68,827","65,219","3,608",5.2
"JOLIET CITY, WILL COUNTY PART",2017,12,"68,815","64,813","4,002",5.8
"JOLIET CITY, WILL COUNTY PART",2017,13,"69,439","65,128","4,311",6.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,1,"52,652","50,535","2,117",4
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,2,"52,922","50,921","2,001",3.8
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,3,"53,073","51,354","1,719",3.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,4,"52,884","51,080","1,804",3.4
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,5,"53,114","51,250","1,864",3.5
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,6,"54,253","51,890","2,363",4.4
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,7,"54,118","51,834","2,284",4.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,8,"53,677","51,269","2,408",4.5
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,9,"53,351","51,308","2,043",3.8
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,10,"53,225","51,171","2,054",3.9
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,11,"53,240","51,307","1,933",3.6
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,12,"52,747","51,045","1,702",3.2
"NAPERVILLE CITY, DUPAGE COUNTY PART",2017,13,"53,271","51,247","2,024",3.8
"NAPERVILLE CITY, WILL COUNTY PART",2017,1,"24,903","23,891","1,012",4.1
"NAPERVILLE CITY, WILL COUNTY PART",2017,2,"25,048","24,063",985,3.9
"NAPERVILLE CITY, WILL COUNTY PART",2017,3,"25,133","24,260",873,3.5
"NAPERVILLE CITY, WILL COUNTY PART",2017,4,"25,051","24,161",890,3.6
"NAPERVILLE CITY, WILL COUNTY PART",2017,5,"25,117","24,206",911,3.6
"NAPERVILLE CITY, WILL COUNTY PART",2017,6,"25,642","24,513","1,129",4.4
"NAPERVILLE CITY, WILL COUNTY PART",2017,7,"25,639","24,495","1,144",4.5
"NAPERVILLE CITY, WILL COUNTY PART",2017,8,"25,311","24,208","1,103",4.4
"NAPERVILLE CITY, WILL COUNTY PART",2017,9,"25,229","24,229","1,000",4
"NAPERVILLE CITY, WILL COUNTY PART",2017,10,"25,218","24,176","1,042",4.1
"NAPERVILLE CITY, WILL COUNTY PART",2017,11,"25,207","24,245",962,3.8
"NAPERVILLE CITY, WILL COUNTY PART",2017,12,"24,935","24,094",841,3.4
"NAPERVILLE CITY, WILL COUNTY PART",2017,13,"25,203","24,212",991,3.9
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,1,"8,469","7,821",648,7.7
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,2,"8,470","7,881",589,7
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,3,"8,455","7,948",507,6
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,4,"8,437","7,905",532,6.3
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,5,"8,469","7,932",537,6.3
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,6,"8,769","8,031",738,8.4
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,7,"8,767","8,022",745,8.5
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,8,"8,718","7,936",782,9
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,9,"8,599","7,942",657,7.6
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,10,"8,539","7,920",619,7.2
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,11,"8,530","7,941",589,6.9
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,12,"8,477","7,901",576,6.8
"PARK FOREST VILLAGE, COOK COUNTY PART",2017,13,"8,559","7,932",627,7.3
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,1,"1,522","1,428",94,6.2
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,2,"1,539","1,439",100,6.5
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,3,"1,525","1,450",75,4.9
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,4,"1,521","1,444",77,5.1
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,5,"1,531","1,447",84,5.5
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,6,"1,589","1,465",124,7.8
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,7,"1,598","1,464",134,8.4
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,8,"1,582","1,447",135,8.5
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,9,"1,551","1,448",103,6.6
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,10,"1,565","1,445",120,7.7
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,11,"1,565","1,449",116,7.4
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,12,"1,535","1,440",95,6.2
"PARK FOREST VILLAGE, WILL COUNTY PART",2017,13,"1,552","1,447",105,6.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,1,985,935,50,5.1
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,2,995,941,54,5.4
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,3,"1,003",949,54,5.4
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,4,995,946,49,4.9
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,5,"1,003",948,55,5.5
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,6,"1,030",960,70,6.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,7,"1,025",959,66,6.4
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,8,"1,001",947,54,5.4
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,9,989,948,41,4.1
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,10,994,946,48,4.8
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,11,999,949,50,5
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,12,984,942,42,4.3
"PLAINFIELD VILLAGE, KENDALL COUNTY PART",2017,13,"1,001",948,53,5.3
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,1,"21,661","20,699",962,4.4
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,2,"21,757","20,848",909,4.2
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,3,"21,792","21,018",774,3.6
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,4,"21,679","20,933",746,3.4
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,5,"21,719","20,972",747,3.4
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,6,"22,179","21,238",941,4.2
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,7,"22,137","21,223",914,4.1
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,8,"21,882","20,973",909,4.2
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,9,"21,761","20,992",769,3.5
"PLAINFIELD VILLAGE, WILL COUNTY PART",2017,10,"21,743","20,946",797,3.7
